application,version,instrumentor,trial,function,iteration,zip,numNodes,ipTime,tSize,triangleTime,depth
bash,5,bb-lemon,1,parser_include,0,0.588235,0,0,0,0,0
bash,5,bb-lemon,1,sv_bell_style,0,0.619403,0,0,6,0,1
bash,5,bb-lemon,1,sv_bell_style,1,1.00746,0,0,5,0,1
bash,5,bb-lemon,1,sv_bell_style,2,1.24627,0,0,4,0,1
bash,5,bb-lemon,1,sv_bell_style,3,1.39552,0,0,3,0,1
bash,5,bb-lemon,1,sv_bell_style,4,1.48507,0,0,2,0,1
bash,5,bb-lemon,1,sv_bell_style,5,1.54478,0,0,1,0,1
bash,5,bb-lemon,1,sv_bell_style,6,2.50746,0,0.004,0,0,0
bash,5,bb-lemon,1,sv_combegin,0,0.84375,0,0,1,0,1
bash,5,bb-lemon,1,sv_combegin,1,1.21875,0,0,0,0,0
bash,5,bb-lemon,1,sv_compquery,0,0.6,0,0,1,0,1
bash,5,bb-lemon,1,sv_compquery,1,1,0,0,0,0,0
bash,5,bb-lemon,1,sv_editmode,0,0.615385,0,0,1,0,1
bash,5,bb-lemon,1,sv_editmode,1,1.23077,0,0,0,0,0
bash,5,bb-lemon,1,sv_isrchterm,0,7.5,0,0,0,0.004,0
bash,5,bb-lemon,1,sv_keymap,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,rl_reverse_search_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_search_history,0,102.404,0,0,3,0.028,1
bash,5,bb-lemon,1,rl_search_history,1,102.81,0,0,1,0.028,1
bash,5,bb-lemon,1,rl_search_history,2,102.948,0,0,0,4.464,0
bash,5,bb-lemon,1,rl_forward_search_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_display_search,0,1.8,0,0,1,0,1
bash,5,bb-lemon,1,rl_display_search,1,2.2,0,0,0,0.004,0
bash,5,bb-lemon,1,rl_redisplay,0,67.7293,0,0,54,0.156,1
bash,5,bb-lemon,1,rl_redisplay,1,68.8506,0,0,10,0.144,1
bash,5,bb-lemon,1,rl_redisplay,2,69.1653,0,0.004,2,0.152,1
bash,5,bb-lemon,1,rl_redisplay,3,69.1662,0,0.004,1,0.148,1
bash,5,bb-lemon,1,rl_redisplay,4,69.1662,0,0,1,0.148,1
bash,5,bb-lemon,1,rl_redisplay,5,69.1662,0,0,1,0.148,1
bash,5,bb-lemon,1,rl_redisplay,6,69.1662,0,0.004,1,0.136,1
bash,5,bb-lemon,1,rl_redisplay,7,69.1857,0,0,0,34.808,0
bash,5,bb-lemon,1,_rl_strip_prompt,0,0,0,0,0,0,0
bash,5,bb-lemon,1,expand_prompt,0,25.6176,0,0,3,0,1
bash,5,bb-lemon,1,expand_prompt,1,26,0,0,0,0,0
bash,5,bb-lemon,1,rl_expand_prompt,0,1.88889,0,0,2,0,1
bash,5,bb-lemon,1,rl_expand_prompt,1,2.27778,0,0,0,0,0
bash,5,bb-lemon,1,init_line_structures,0,2.04412,0,0,2,0.004,1
bash,5,bb-lemon,1,init_line_structures,1,2.20098,0,0,1,0,1
bash,5,bb-lemon,1,init_line_structures,2,2.27941,0,0,0,0.016,0
bash,5,bb-lemon,1,rl_on_new_line,0,1.33333,0,0,0,0,0
bash,5,bb-lemon,1,update_line,0,37.5667,0,0,42,0.036,1
bash,5,bb-lemon,1,update_line,1,38.6751,0,0.004,13,0.028,1
bash,5,bb-lemon,1,update_line,2,39.1603,0,0.004,3,0.028,1
bash,5,bb-lemon,1,update_line,3,39.1664,0,0.004,1,0.028,1
bash,5,bb-lemon,1,update_line,4,39.1685,0,0.004,0,2.736,0
bash,5,bb-lemon,1,_rl_clear_to_eol,0,0.518519,0,0,1,0,1
bash,5,bb-lemon,1,_rl_clear_to_eol,1,0.740741,0,0,0,0,0
bash,5,bb-lemon,1,_rl_move_vert,0,0.613734,0,0,3,0,1
bash,5,bb-lemon,1,_rl_move_vert,1,0.686695,0,0.004,2,0,1
bash,5,bb-lemon,1,_rl_move_vert,2,0.712446,0,0,1,0,1
bash,5,bb-lemon,1,_rl_move_vert,3,0.729614,0,0,0,0,0
bash,5,bb-lemon,1,_rl_move_cursor_relative,0,0.9375,0,0,2,0,1
bash,5,bb-lemon,1,_rl_move_cursor_relative,1,1.09375,0,0,1,0,1
bash,5,bb-lemon,1,_rl_move_cursor_relative,2,1.26562,0,0,0,0,0
bash,5,bb-lemon,1,rl_on_new_line_with_prompt,0,0.75,0,0,0,0.004,0
bash,5,bb-lemon,1,rl_forced_update_display,0,1.6,0,0,0,0,0
bash,5,bb-lemon,1,rl_show_char,0,1,0,0,2,0,1
bash,5,bb-lemon,1,rl_show_char,1,1.25,0,0,1,0,1
bash,5,bb-lemon,1,rl_show_char,2,1.375,0,0.004,0,0,0
bash,5,bb-lemon,1,rl_character_len,0,0.5,0,0,1,0,1
bash,5,bb-lemon,1,rl_character_len,1,0.625,0,0,0,0,0
bash,5,bb-lemon,1,rl_message,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_clear_message,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_reset_line_state,0,1.33333,0,0,0,0,0
bash,5,bb-lemon,1,rl_save_prompt,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_restore_prompt,0,1.33333,0,0,0,0,0
bash,5,bb-lemon,1,_rl_make_prompt_for_search,0,0.678161,0,0,2,0,1
bash,5,bb-lemon,1,_rl_make_prompt_for_search,1,1.01149,0,0,0,0,0
bash,5,bb-lemon,1,_rl_erase_at_end_of_line,0,0.8,0,0,1,0,1
bash,5,bb-lemon,1,_rl_erase_at_end_of_line,1,1.175,0,0,0,0,0
bash,5,bb-lemon,1,_rl_clear_screen,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,_rl_update_final,0,1.98498,0,0,5,0,1
bash,5,bb-lemon,1,_rl_update_final,1,2.49356,0,0,2,0,1
bash,5,bb-lemon,1,_rl_update_final,2,2.51931,0,0,1,0.004,1
bash,5,bb-lemon,1,_rl_update_final,3,2.53648,0,0,0,0.028,0
bash,5,bb-lemon,1,_rl_redisplay_after_sigwinch,0,2.77099,0,0,6,0,1
bash,5,bb-lemon,1,_rl_redisplay_after_sigwinch,1,3.12595,0,0,4,0.004,1
bash,5,bb-lemon,1,_rl_redisplay_after_sigwinch,2,3.26718,0,0,0,0.048,0
bash,5,bb-lemon,1,_rl_clean_up_for_exit,0,1.0094,0,0,3,0,1
bash,5,bb-lemon,1,_rl_clean_up_for_exit,1,1.05503,0,0,2,0,1
bash,5,bb-lemon,1,_rl_clean_up_for_exit,2,1.07114,0,0,1,0,1
bash,5,bb-lemon,1,_rl_clean_up_for_exit,3,1.08188,0,0,0,0.004,0
bash,5,bb-lemon,1,_rl_erase_entire_line,0,2,0,0,0,0,0
bash,5,bb-lemon,1,_rl_current_display_line,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,rl_set_signals,0,4.76596,0,0,1,0.004,1
bash,5,bb-lemon,1,rl_set_signals,1,4.93617,0,0,0,0.052,0
bash,5,bb-lemon,1,rl_signal_handler,0,1.06863,0,0,0,0,0
bash,5,bb-lemon,1,rl_sigwinch_handler,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,rl_clear_signals,0,1,0,0,0,0,0
bash,5,bb-lemon,1,rl_cleanup_after_signal,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_reset_after_signal,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_free_line_state,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,alphabetic,0,0.588235,0,0,0,0,0
bash,5,bb-lemon,1,_rl_abort_internal,0,1,0,0,0,0,0
bash,5,bb-lemon,1,rl_abort,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_tty_status,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_copy_text,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_extend_line_buffer,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,rl_tilde_expand,0,5.54839,0,0,6,0,1
bash,5,bb-lemon,1,rl_tilde_expand,1,6.51613,0,0,0,0.004,0
bash,5,bb-lemon,1,_rl_strindex,0,8.3125,0,0,0,0,0
bash,5,bb-lemon,1,_rl_qsort_string_compare,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_uppercase_p,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_lowercase_p,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_pure_alphabetic,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_digit_p,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_to_lower,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,_rl_to_upper,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,_rl_digit_value,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_savestring,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_set_retained_kills,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_kill_text,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,_rl_copy_to_kill_ring,0,0.852941,0,0,0,0.004,0
bash,5,bb-lemon,1,rl_kill_word,0,0.857143,0,0,0,0,0
bash,5,bb-lemon,1,rl_backward_kill_word,0,0.68,0,0,0,0,0
bash,5,bb-lemon,1,rl_kill_line,0,0.779412,0,0,0,0,0
bash,5,bb-lemon,1,rl_backward_kill_line,0,0.595238,0,0,1,0,1
bash,5,bb-lemon,1,rl_backward_kill_line,1,0.952381,0,0,0,0,0
bash,5,bb-lemon,1,rl_kill_full_line,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,rl_unix_word_rubout,0,211.32,0,0,0,0.008,0
bash,5,bb-lemon,1,rl_unix_line_discard,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,rl_copy_region_to_kill,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,rl_kill_region,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,rl_copy_forward_word,0,0.68,0,0,0,0,0
bash,5,bb-lemon,1,rl_copy_backward_word,0,0.68,0,0,0,0,0
bash,5,bb-lemon,1,rl_yank,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,rl_yank_pop,0,0.753623,0,0,6,0,1
bash,5,bb-lemon,1,rl_yank_pop,1,0.847826,0,0,0,0.004,0
bash,5,bb-lemon,1,rl_yank_nth_arg,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_yank_nth_arg_internal,0,1.47126,0,0,1,0,1
bash,5,bb-lemon,1,rl_yank_nth_arg_internal,1,1.48276,0,0,0,0,0
bash,5,bb-lemon,1,rl_yank_last_arg,0,0.75,0,0,0,0.004,0
bash,5,bb-lemon,1,rl_add_undo,0,0,0,0,0,0,0
bash,5,bb-lemon,1,free_undo_list,0,29.1667,0,0,0,0,0
bash,5,bb-lemon,1,rl_do_undo,0,40.75,0,0,0,0.008,0
bash,5,bb-lemon,1,_rl_fix_last_undo_of_type,0,10.1154,0,0,0,0,0
bash,5,bb-lemon,1,rl_begin_undo_group,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_end_undo_group,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_modifying,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,rl_revert_line,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,rl_undo_command,0,10.1154,0,0,0,0,0
bash,5,bb-lemon,1,_rl_with_macro_input,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_push_executing_macro,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_next_macro_key,0,7.10811,0,0,0,0,0
bash,5,bb-lemon,1,_rl_pop_executing_macro,0,1.33333,0,0.004,0,0,0
bash,5,bb-lemon,1,_rl_add_macro_char,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,_rl_kill_kbd_macro,0,1.33333,0,0,0,0,0
bash,5,bb-lemon,1,rl_start_kbd_macro,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,rl_end_kbd_macro,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,rl_call_last_kbd_macro,0,0.941176,0,0,0,0,0
bash,5,bb-lemon,1,rl_push_macro_input,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_getc,0,11.6207,0,0,0,0,0
bash,5,bb-lemon,1,_rl_any_typein,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_input_available,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_insert_typein,0,10.9184,0,0,1,0,1
bash,5,bb-lemon,1,_rl_insert_typein,1,11.0816,0,0,0,0,0
bash,5,bb-lemon,1,rl_stuff_char,0,0.690476,0,0,1,0,1
bash,5,bb-lemon,1,rl_stuff_char,1,0.928571,0,0,0,0.004,0
bash,5,bb-lemon,1,rl_execute_next,0,0,0,0,0,0,0
bash,5,bb-lemon,1,rl_read_key,0,15.954,0,0,2,0.004,1
bash,5,bb-lemon,1,rl_read_key,1,16.0051,0,0,0,0.088,0
bash,5,bb-lemon,1,rl_callback_handler_install,0,1.125,0,0,0,0,0
bash,5,bb-lemon,1,rl_callback_read_char,0,1.17187,0,0,1,0,1
bash,5,bb-lemon,1,rl_callback_read_char,1,1.48437,0,0,0,0,0
bash,5,bb-lemon,1,rl_callback_handler_remove,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,_rl_get_screen_size,0,2.62914,0,0,2,0,1
bash,5,bb-lemon,1,_rl_get_screen_size,1,3,0,0,0,0.012,0
bash,5,bb-lemon,1,_rl_set_screen_size,0,0.380952,0,0.004,0,0,0
bash,5,bb-lemon,1,rl_resize_terminal,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,_rl_init_terminal_io,0,3.60744,0,0,2,0,1
bash,5,bb-lemon,1,_rl_init_terminal_io,1,3.66529,0,0,2,0.004,1
bash,5,bb-lemon,1,_rl_init_terminal_io,2,3.75207,0,0,0,0.024,0
bash,5,bb-lemon,1,rl_get_termcap,0,16.1702,0,0,1,0,1
bash,5,bb-lemon,1,rl_get_termcap,1,16.3404,0,0,0,0,0
bash,5,bb-lemon,1,rl_reset_terminal,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_output_character_function,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_output_some_chars,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_rl_backspace,0,0.775,0,0,2,0,1
bash,5,bb-lemon,1,_rl_backspace,1,1.2,0,0,0,0.004,0
bash,5,bb-lemon,1,crlf,0,0,0,0,0,0,0
bash,5,bb-lemon,1,ding,0,0.918367,0,0,2,0,1
bash,5,bb-lemon,1,ding,1,0.972789,0,0,0,0,0
bash,5,bb-lemon,1,_rl_enable_meta_key,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,_rl_control_keypad,0,0.75,0,0,0,0,0
bash,5,bb-lemon,1,_rl_init_eightbit,0,0.941176,0,0,1,0,1
bash,5,bb-lemon,1,_rl_init_eightbit,1,1.29412,0,0,0,0,0
bash,5,bb-lemon,1,history_get_history_state,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_set_history_state,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,using_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_total_bytes,0,0.6,0,0,1,0,1
bash,5,bb-lemon,1,history_total_bytes,1,1,0,0,0,0,0
bash,5,bb-lemon,1,where_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_set_pos,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,history_list,0,0,0,0,0,0,0
bash,5,bb-lemon,1,current_history,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,previous_history,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,next_history,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,history_get,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,add_history,0,1.42748,0,0,2,0,1
bash,5,bb-lemon,1,add_history,1,1.64313,0,0,1,0,1
bash,5,bb-lemon,1,add_history,2,1.70611,0,0,0,0.016,0
bash,5,bb-lemon,1,replace_history_entry,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,remove_history,0,0.843137,0,0,1,0,1
bash,5,bb-lemon,1,remove_history,1,1,0,0,0,0.004,0
bash,5,bb-lemon,1,stifle_history,0,1.30887,0,0,2,0,1
bash,5,bb-lemon,1,stifle_history,1,1.40673,0,0,1,0,1
bash,5,bb-lemon,1,stifle_history,2,1.45566,0,0,0,0.012,0
bash,5,bb-lemon,1,unstifle_history,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,history_is_stifled,0,0,0,0,0,0,0
bash,5,bb-lemon,1,clear_history,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,get_history_event,0,2.65859,0,0,12,0.008,1
bash,5,bb-lemon,1,get_history_event,1,2.92734,0,0.004,1,0.004,1
bash,5,bb-lemon,1,get_history_event,2,2.93438,0,0,2,0.008,1
bash,5,bb-lemon,1,get_history_event,3,2.93906,0,0,4,0.008,1
bash,5,bb-lemon,1,get_history_event,4,2.94297,0,0.004,1,0.008,1
bash,5,bb-lemon,1,get_history_event,5,2.94688,2,0.004,0,0.196,0
bash,5,bb-lemon,1,history_expand,0,193.512,0,0,24,0.092,1
bash,5,bb-lemon,1,history_expand,1,194.149,0,0,4,0.08,1
bash,5,bb-lemon,1,history_expand,2,194.228,0,0,1,0.076,1
bash,5,bb-lemon,1,history_expand,3,194.23,0,0,1,0.08,1
bash,5,bb-lemon,1,history_expand,4,194.232,0,0,1,0.08,1
bash,5,bb-lemon,1,history_expand,5,194.24,0,0,0,112.856,0
bash,5,bb-lemon,1,history_arg_extract,0,6.42157,0,0,1,0,1
bash,5,bb-lemon,1,history_arg_extract,1,6.42157,0,0,1,0.004,1
bash,5,bb-lemon,1,history_arg_extract,2,6.5,0,0,0,0.008,0
bash,5,bb-lemon,1,history_tokenize,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_tokenize_internal,0,615,0,0,0,0.22,0
bash,5,bb-lemon,1,get_subst_pattern,0,36.375,0,0,1,0,1
bash,5,bb-lemon,1,get_subst_pattern,1,36.6875,0,0,0,0.004,0
bash,5,bb-lemon,1,read_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,read_history_range,0,14.6952,0,0,5,0.004,1
bash,5,bb-lemon,1,read_history_range,1,15.5472,0,0,0,0.04,0
bash,5,bb-lemon,1,history_filename,0,1,0,0,1,0,1
bash,5,bb-lemon,1,history_filename,1,1.57143,0,0,0,0,0
bash,5,bb-lemon,1,history_truncate_file,0,1.48876,0,0,17,0,1
bash,5,bb-lemon,1,history_truncate_file,1,1.99645,0,0,4,0,1
bash,5,bb-lemon,1,history_truncate_file,2,2.15503,0,0,1,0,1
bash,5,bb-lemon,1,history_truncate_file,3,2.1645,0,0,0,0.008,0
bash,5,bb-lemon,1,append_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_do_write,0,0.470588,0,0,4,0,1
bash,5,bb-lemon,1,history_do_write,1,1.44118,0,0,0,0,0
bash,5,bb-lemon,1,write_history,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_search,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_search_internal,0,7.45186,0,0,11,0.004,1
bash,5,bb-lemon,1,history_search_internal,1,7.90134,0,0,4,0,1
bash,5,bb-lemon,1,history_search_internal,2,8.10017,0,0,3,0.004,1
bash,5,bb-lemon,1,history_search_internal,3,8.10104,0,0,1,0,1
bash,5,bb-lemon,1,history_search_internal,4,8.11101,0,0,1,0.004,1
bash,5,bb-lemon,1,history_search_internal,5,8.12728,0,0,1,0,1
bash,5,bb-lemon,1,history_search_internal,6,8.12901,0,0,0,0.148,0
bash,5,bb-lemon,1,history_search_prefix,0,0,0,0,0,0,0
bash,5,bb-lemon,1,history_search_pos,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,single_quote,0,19.7,0,0,0,0,0
bash,5,bb-lemon,1,set_lines_and_columns,0,0,0,0,0,0,0
bash,5,bb-lemon,1,get_env_value,0,0,0,0,0,0,0
bash,5,bb-lemon,1,get_home_dir,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,unset_nodelay_mode,0,0.64,0,0,1,0,1
bash,5,bb-lemon,1,unset_nodelay_mode,1,0.96,0,0,0,0,0
bash,5,bb-lemon,1,savestring,0,0,0,0,0,0,0
bash,5,bb-lemon,1,tilde_expand,0,705.259,0,0,0,0.136,0
bash,5,bb-lemon,1,tilde_expand_word,0,4.17369,0,0,5,0,1
bash,5,bb-lemon,1,tilde_expand_word,1,4.30451,0,0,1,0,1
bash,5,bb-lemon,1,tilde_expand_word,2,4.31323,0,0,0,0.016,0
bash,5,bb-lemon,1,xmalloc,0,0,0,0,0,0,0
bash,5,bb-lemon,1,memory_error_and_abort,0,0,0,0,0,0,0
bash,5,bb-lemon,1,xrealloc,0,0.375,0,0,0,0,0
bash,5,bb-lemon,1,xfree,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,tgetnum,0,55.9512,0,0,2,0,1
bash,5,bb-lemon,1,tgetnum,1,56.1463,0,0,1,0,1
bash,5,bb-lemon,1,tgetnum,2,56.2439,0,0,0,0,0
bash,5,bb-lemon,1,tgetflag,0,55.9024,0,0,1,0,1
bash,5,bb-lemon,1,tgetflag,1,56.0976,0,0,0,0,0
bash,5,bb-lemon,1,tgetstr,0,56.3934,0,0,2,0,1
bash,5,bb-lemon,1,tgetstr,1,56.5902,0,0,1,0,1
bash,5,bb-lemon,1,tgetstr,2,56.7213,0,0,0,0,0
bash,5,bb-lemon,1,tputs,0,2.5,0,0,1,0,1
bash,5,bb-lemon,1,tputs,1,2.88235,0,0,0,0.012,0
bash,5,bb-lemon,1,tgetent,0,32285.3,0,0,10,0.024,1
bash,5,bb-lemon,1,tgetent,1,32286.1,0,0,2,0.024,1
bash,5,bb-lemon,1,tgetent,2,32286.3,0,0,1,0.024,1
bash,5,bb-lemon,1,tgetent,3,32286.3,0,0,0,6.12,0
bash,5,bb-lemon,1,tgetst1,0,40.7552,0,0,4,0,1
bash,5,bb-lemon,1,tgetst1,1,41.3802,0,0,0,0.008,0
bash,5,bb-lemon,1,memory_out,0,0,0,0,0,0,0
bash,5,bb-lemon,1,tparam,0,0,0,0,0,0,0
bash,5,bb-lemon,1,tgoto,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,tparam1,0,173.759,0,0,0,1.324,0
bash,5,bb-lemon,1,memory_out,0,0,0,0,0,0,0
bash,5,bb-lemon,1,glob_pattern_p,0,16.2361,0,0,0,0.004,0
bash,5,bb-lemon,1,glob_vector,0,13.6054,0,0,31,0.016,1
bash,5,bb-lemon,1,glob_vector,1,14.3585,0,0,3,0.012,1
bash,5,bb-lemon,1,glob_vector,2,14.3945,0,0,0,0.5,0
bash,5,bb-lemon,1,glob_filename,0,19.0233,0,0.004,22,0.008,1
bash,5,bb-lemon,1,glob_filename,1,19.5533,0,0,0,0.22,0
bash,5,bb-lemon,1,glob_dir_to_array,0,4.62406,0,0,5,0,1
bash,5,bb-lemon,1,glob_dir_to_array,1,5.00752,0,0,0,0.008,0
bash,5,bb-lemon,1,fnmatch,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,gmatch,0,69.5325,0,0.004,41,0.136,1
bash,5,bb-lemon,1,gmatch,1,71.6435,0,0.004,3,0.076,1
bash,5,bb-lemon,1,gmatch,2,71.9337,0,0.004,0,188.488,0
bash,5,bb-lemon,1,extmatch,0,192.324,0,0,8,0.012,1
bash,5,bb-lemon,1,extmatch,1,192.515,0,0,0,0.6,0
bash,5,bb-lemon,1,tilde_expand,0,705.259,0,0,0,0.136,0
bash,5,bb-lemon,1,tilde_expand_word,0,4.17369,0,0,5,0.004,1
bash,5,bb-lemon,1,tilde_expand_word,1,4.30451,0,0,1,0,1
bash,5,bb-lemon,1,tilde_expand_word,2,4.31323,0,0,0,0.016,0
bash,5,bb-lemon,1,malloc,0,68.3516,0,0,10,0.004,1
bash,5,bb-lemon,1,malloc,1,68.7692,0,0,0,0.056,0
bash,5,bb-lemon,1,morecore,0,9.10101,0,0,5,0,1
bash,5,bb-lemon,1,morecore,1,9.30303,0,0,1,0,1
bash,5,bb-lemon,1,morecore,2,9.35354,0,0.004,1,0,1
bash,5,bb-lemon,1,morecore,3,9.38384,0,0,0,0.008,0
bash,5,bb-lemon,1,zmemset,0,31,0,0,0,0,0
bash,5,bb-lemon,1,free,0,2.88235,0,0,0,0.04,0
bash,5,bb-lemon,1,realloc,0,1.80247,0,0,9,0,1
bash,5,bb-lemon,1,realloc,1,1.95062,0,0,0,0.036,0
bash,5,bb-lemon,1,memalign,0,0.352941,0,0,1,0,1
bash,5,bb-lemon,1,memalign,1,0.588235,0,0,0,0,0
bash,5,bb-lemon,1,valloc,0,0,0,0,0,0,0
bash,5,bb-lemon,1,calloc,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,cfree,0,0,0,0,0,0,0
bash,5,bb-lemon,1,malloc_bucket_stats,0,10.56,0,0,1,0,1
bash,5,bb-lemon,1,malloc_bucket_stats,1,10.88,0,0,0,0,0
bash,5,bb-lemon,1,malloc_stats,0,31,0,0,0,0,0
bash,5,bb-lemon,1,print_malloc_stats,0,0,0,0,0,0,0
bash,5,bb-lemon,1,_print_malloc_stats,0,31.8571,0,0,0,0,0
bash,5,bb-lemon,1,trace_malloc_stats,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,bsplit,0,40.2167,0,0,3,0,1
bash,5,bb-lemon,1,bsplit,1,40.7333,0,0,0,0.016,0
bash,5,bb-lemon,1,bash_malloc_stub,0,0,0,0,0,0,0
bash,5,bb-lemon,1,get_clk_tck,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,clock_t_to_secs,0,0.857143,0,0,0,0,0
bash,5,bb-lemon,1,print_clock_t,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,getenv,0,4.19302,0,0,3,0,1
bash,5,bb-lemon,1,getenv,1,4.34787,0,0,1,0,1
bash,5,bb-lemon,1,getenv,2,4.42094,0,0,0,0.008,0
bash,5,bb-lemon,1,_getenv,0,0,0,0,0,0,0
bash,5,bb-lemon,1,sh_setlinebuf,0,0,0,0,0,0,0
bash,5,bb-lemon,1,inttostr,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,itos,0,0.380952,0,0,0,0,0
bash,5,bb-lemon,1,zread,0,15.625,0,0,0,0,0
bash,5,bb-lemon,1,zread1,0,0.375103,0,0,4,0,1
bash,5,bb-lemon,1,zread1,1,0.562242,0,0,3,0,1
bash,5,bb-lemon,1,zread1,2,0.632317,0,0,2,0,1
bash,5,bb-lemon,1,zread1,3,0.666941,0,0,1,0,1
bash,5,bb-lemon,1,zread1,4,0.679308,0,0,0,0,0
bash,5,bb-lemon,1,zreadc,0,8.625,0,0,1,0,1
bash,5,bb-lemon,1,zreadc,1,9.28125,0,0,0,0,0
bash,5,bb-lemon,1,zreset,0,0,0,0,0,0,0
bash,5,bb-lemon,1,zsyncfd,0,0.666667,0,0,0,0,0
bash,5,bb-lemon,1,zwrite,0,32.0227,0,0,2,0.004,1
bash,5,bb-lemon,1,zwrite,1,32.0833,0,0,0,0,0
bash,5,bb-lemon,1,ttgetattr,0,0,0,0,0,0,0
bash,5,bb-lemon,1,ttsetattr,0,0,0,0,0,0,0
bash,5,bb-lemon,1,ttsave,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,ttrestore,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,ttattr,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,tt_setonechar,0,0,0,0,0,0,0
bash,5,bb-lemon,1,ttonechar,0,0.5,0,0,0,0,0
bash,5,bb-lemon,1,tt_setnoecho,0,0,0,0,0,0,0
