application,version,instrumentor,trial,function,nodes,arcs,maxIterations,initialMaxDepth,maxDepthIncrement,finalMaxDepth,initialTrianglesSize,triangleTime,numProbe,objectiveValue,totalIpTime,totalTriangleTime
bash,5,cc-lemon,1,rl_clear_signals,5,6,200,1,1,7,3,0,2,1,0,0
bash,5,cc-lemon,1,rl_cleanup_after_signal,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_reset_after_signal,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_free_line_state,3,3,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,alphabetic,5,6,200,1,1,7,2,0,1,0.235294,0,0
bash,5,cc-lemon,1,_rl_abort_internal,5,6,200,1,1,7,1,0,1,1.04858e+06,0,0
bash,5,cc-lemon,1,rl_abort,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_tty_status,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_copy_text,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_extend_line_buffer,5,6,200,1,1,7,1,0,1,15.9375,0,0
bash,5,cc-lemon,1,rl_tilde_expand,17,27,200,1,1,7,2,0,2,0.612903,0,0
bash,5,cc-lemon,1,_rl_strindex,6,8,200,1,1,7,1,0,1,8.125,0,0
bash,5,cc-lemon,1,_rl_qsort_string_compare,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_uppercase_p,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_lowercase_p,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_pure_alphabetic,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_digit_p,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_to_lower,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,_rl_to_upper,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,_rl_digit_value,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_savestring,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_kill_text,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,_rl_copy_to_kill_ring,17,21,200,1,1,7,18,0,5,0.852941,0,0
bash,5,cc-lemon,1,rl_kill_word,7,9,200,1,1,7,4,0,3,0.857143,0,0
bash,5,cc-lemon,1,rl_backward_kill_word,5,6,200,1,1,7,2,0,2,0.68,0,0
bash,5,cc-lemon,1,rl_kill_line,10,13,200,1,1,7,6,0,4,0.779412,0,0
bash,5,cc-lemon,1,rl_backward_kill_line,10,13,200,1,1,7,6,0,4,0.952381,0,0
bash,5,cc-lemon,1,rl_kill_full_line,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,rl_unix_word_rubout,19,29,200,1,1,7,3,0,2,0.68,0,0
bash,5,cc-lemon,1,rl_unix_line_discard,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,rl_copy_region_to_kill,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,rl_kill_region,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,rl_copy_forward_word,6,7,200,1,1,7,3,0,2,0.68,0,0
bash,5,cc-lemon,1,rl_copy_backward_word,6,7,200,1,1,7,3,0,2,0.68,0,0
bash,5,cc-lemon,1,rl_yank,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,rl_yank_pop,13,19,200,1,1,7,6,0,4,0.594203,0,0
bash,5,cc-lemon,1,rl_yank_nth_arg,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_yank_nth_arg_internal,13,18,200,1,1,7,9,0,4,20.7816,0,0
bash,5,cc-lemon,1,rl_yank_last_arg,8,10,200,1,1,7,3,0,1,0.232143,0,0
bash,5,cc-lemon,1,rl_add_undo,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,free_undo_list,7,9,200,1,1,7,4,0,2,29.1667,0,0
bash,5,cc-lemon,1,rl_do_undo,16,25,200,1,1,7,8,0,4,23,0,0
bash,5,cc-lemon,1,rl_begin_undo_group,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_end_undo_group,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_modifying,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,rl_revert_line,6,7,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,rl_undo_command,7,9,200,1,1,7,1,0,2,10.4615,0,0
bash,5,cc-lemon,1,_rl_with_macro_input,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_push_executing_macro,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_next_macro_key,8,11,200,1,1,7,4,0,2,13.1892,0,0
bash,5,cc-lemon,1,_rl_pop_executing_macro,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,5,cc-lemon,1,_rl_add_macro_char,6,7,200,1,1,7,3,0,2,0.5,0,0
bash,5,cc-lemon,1,_rl_kill_kbd_macro,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,5,cc-lemon,1,rl_start_kbd_macro,8,10,200,1,1,7,4,0,2,0.777778,0,0
bash,5,cc-lemon,1,rl_end_kbd_macro,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,rl_call_last_kbd_macro,9,12,200,1,1,7,7,0,3,8.47059,0,0
bash,5,cc-lemon,1,rl_push_macro_input,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_getc,10,15,200,1,1,7,8,0,3,11.2586,0,0
bash,5,cc-lemon,1,_rl_input_available,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_insert_typein,9,13,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,rl_read_key,38,58,200,1,1,7,11,0,6,8.79284,0,0
bash,5,cc-lemon,1,rl_callback_handler_install,5,6,200,1,1,7,3,0,2,1.125,0,0
bash,5,cc-lemon,1,rl_callback_read_char,10,13,200,1,1,7,7,0,4,1.48437,0,0
bash,5,cc-lemon,1,rl_callback_handler_remove,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,_rl_get_screen_size,24,35,200,1,1,7,20,0,6,0.821192,0,0
bash,5,cc-lemon,1,rl_resize_terminal,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,_rl_init_terminal_io,33,48,200,1,1,7,68,0,10,3.07851,0,0.004
bash,5,cc-lemon,1,rl_get_termcap,8,11,200,1,1,7,1,0,1,5.44681,0,0
bash,5,cc-lemon,1,rl_reset_terminal,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_output_character_function,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_output_some_chars,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_rl_backspace,11,16,200,1,1,7,3,0,3,14.45,0,0
bash,5,cc-lemon,1,crlf,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,ding,6,9,200,1,1,7,2,0,2,0.326531,0,0
bash,5,cc-lemon,1,_rl_enable_meta_key,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,_rl_control_keypad,5,6,200,1,1,7,2,0,2,0.75,0,0
bash,5,cc-lemon,1,_rl_init_eightbit,6,11,200,1,1,7,1,0,1,0.156863,0,0
bash,5,cc-lemon,1,history_get_history_state,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,history_total_bytes,6,8,200,1,1,7,1,0,1,12.75,0,0
bash,5,cc-lemon,1,add_history,29,43,200,1,1,7,15,0,4,1.51718,0,0
bash,5,cc-lemon,1,replace_history_entry,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,stifle_history,23,35,200,1,1,7,9,0,1,10.0183,0,0
bash,5,cc-lemon,1,clear_history,5,6,200,1,1,7,1,0,1,21.25,0,0
bash,5,cc-lemon,1,get_history_event,65,104,200,1,1,7,93,0.004,16,2.37578,0.004,0.016
bash,5,cc-lemon,1,history_expand,217,351,200,1,1,7,206,0.384,67,75.7674,0,7.92
bash,5,cc-lemon,1,history_arg_extract,22,31,200,1,1,7,18,0,5,20.6863,0,0
bash,5,cc-lemon,1,history_tokenize,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,history_tokenize_internal,42,72,200,1,1,7,14,0.004,7,44.5,0,0.004
bash,5,cc-lemon,1,get_subst_pattern,16,23,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,read_history,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,read_history_range,38,56,200,1,1,7,23,0.004,8,2.62245,0,0.008
bash,5,cc-lemon,1,history_filename,6,8,200,1,1,7,5,0,3,1.57143,0.004,0
bash,5,cc-lemon,1,history_truncate_file,21,33,200,1,1,7,8,0,6,0.936095,0,0
bash,5,cc-lemon,1,append_history,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,history_do_write,15,21,200,1,1,7,8,0,5,9.02941,0,0.004
bash,5,cc-lemon,1,write_history,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,history_search,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,history_search_internal,40,62,200,1,1,7,10,0.004,5,2.80269,0,0.004
bash,5,cc-lemon,1,history_search_prefix,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,history_search_pos,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,single_quote,8,11,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,set_lines_and_columns,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,get_env_value,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,get_home_dir,3,3,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,unset_nodelay_mode,4,5,200,1,1,7,1,0.004,1,0.32,0,0.004
bash,5,cc-lemon,1,savestring,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,tilde_expand,32,49,200,1,1,7,26,0,5,534.815,0,0.008
bash,5,cc-lemon,1,tilde_expand_word,39,61,200,1,1,7,49,0.004,16,1.08721,0,0.012
bash,5,cc-lemon,1,xmalloc,3,2,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,memory_error_and_abort,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,xrealloc,6,6,200,1,1,7,2,0,1,0.375,0,0
bash,5,cc-lemon,1,xfree,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,tgetnum,10,14,200,1,1,7,1,0,1,0.097561,0,0
bash,5,cc-lemon,1,tgetstr,10,15,200,1,1,7,1,0,1,0.131148,0,0
bash,5,cc-lemon,1,tputs,23,33,200,1,1,7,7,0,2,25.0588,0,0
bash,5,cc-lemon,1,tgetent,112,172,200,1,1,7,63,0.056,17,889.911,0,0.124
bash,5,cc-lemon,1,tgetst1,22,38,200,1,1,7,2,0,1,0.234375,0,0
bash,5,cc-lemon,1,memory_out,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,tparam,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,tgoto,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,tparam1,63,105,200,1,1,7,15,0,6,106.051,0,0.016
bash,5,cc-lemon,1,memory_out,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,glob_vector,76,130,200,1,1,7,67,0.008,14,5.90781,0,0.024
bash,5,cc-lemon,1,glob_filename,64,104,200,1,1,7,54,0.004,16,4.35941,0,0.02
bash,5,cc-lemon,1,glob_dir_to_array,22,32,200,1,1,7,16,0,7,14.0301,0,0
bash,5,cc-lemon,1,fnmatch,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,gmatch,292,512,200,1,1,7,158,0.316,53,12.142,0,0.316
bash,5,cc-lemon,1,extmatch,122,218,200,1,1,7,24,0.008,10,12.5651,0,0.008
bash,5,cc-lemon,1,tilde_expand,32,49,200,1,1,7,26,0.004,5,534.815,0,0.016
bash,5,cc-lemon,1,tilde_expand_word,39,61,200,1,1,7,49,0,16,1.08721,0,0.008
bash,5,cc-lemon,1,malloc,38,53,200,1,1,7,38,0.004,5,1.92308,0,0.004
bash,5,cc-lemon,1,morecore,22,29,200,1,1,7,9,0,2,0.737374,0,0
bash,5,cc-lemon,1,free,35,44,200,1,1,7,105,0.004,9,2.82353,0,0.004
bash,5,cc-lemon,1,realloc,37,48,200,1,1,7,77,0,10,2.17284,0.004,0
bash,5,cc-lemon,1,memalign,6,7,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,valloc,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,calloc,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,cfree,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,malloc_stats,5,5,200,1,1,7,2,0,1,31,0,0
bash,5,cc-lemon,1,print_malloc_stats,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,_print_malloc_stats,8,9,200,1,1,7,2,0,1,31.4762,0,0
bash,5,cc-lemon,1,trace_malloc_stats,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,get_clk_tck,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,clock_t_to_secs,5,6,200,1,1,7,2,0,1,0.380952,0,0
bash,5,cc-lemon,1,print_clock_t,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,5,cc-lemon,1,getenv,26,39,200,1,1,7,9,0,5,1.89967,0,0
bash,5,cc-lemon,1,_getenv,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,sh_setlinebuf,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,itos,5,6,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,zread,4,5,200,1,1,7,1,0,1,15.625,0,0
bash,5,cc-lemon,1,zread1,8,12,200,1,1,7,3,0,3,0.596867,0,0
bash,5,cc-lemon,1,zreadc,9,13,200,1,1,7,6,0,2,16.2188,0,0
bash,5,cc-lemon,1,zsyncfd,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,cc-lemon,1,zwrite,12,16,200,1,1,7,3,0,2,62.0871,0,0
bash,5,cc-lemon,1,ttgetattr,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,ttsetattr,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,ttsave,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,ttrestore,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,ttonechar,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,ttnoecho,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,tteightbit,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,ttnocanon,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,ttcbreak,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,cc-lemon,1,netopen,17,25,200,1,1,7,18,0,6,0.87,0,0.004
bash,5,cc-lemon,1,print_timeval,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,cc-lemon,1,sh_makepath,21,32,200,1,1,7,24,0,6,1.5,0,0.004
bash,5,bb-lemon,1,main,263,409,200,1,1,7,2844,1.672,132,93.9031,0.024,51.784
bash,5,bb-lemon,1,disable_priv_mode,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,exit_shell,6,8,200,1,1,7,5,0,3,1.25,0,0
bash,5,bb-lemon,1,shell_is_restricted,5,6,200,1,1,7,3,0,2,0.571429,0,0
bash,5,bb-lemon,1,maybe_make_restricted,5,7,200,1,1,7,2,0,2,0.880952,0,0
bash,5,bb-lemon,1,sh_exit,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,unbind_args,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,unset_bash_input,4,5,200,1,1,7,2,0,2,1.25,0,0
bash,5,bb-lemon,1,get_current_user_info,10,13,200,1,1,7,7,0,3,0.413793,0,0
bash,5,bb-lemon,1,run_wordexp,21,33,200,1,1,7,27,0.004,8,1.17084,0,0.012
bash,5,bb-lemon,1,run_one_command,7,10,200,1,1,7,5,0,4,1,0,0
bash,5,bb-lemon,1,show_shell_usage,23,35,200,1,1,7,39,0,10,41.7188,0,0.008
bash,5,bb-lemon,1,reader_loop,27,42,200,1,1,7,42,0.008,16,26.5581,0,0.056
bash,5,bb-lemon,1,read_command,10,15,200,1,1,7,15,0,6,2.5,0,0
bash,5,bb-lemon,1,parse_command,10,14,200,1,1,7,11,0.004,5,1.47882,0,0.004
bash,5,bb-lemon,1,alrm_catcher,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,main,63,91,200,1,1,7,186,0.028,26,23.7826,0.004,0.456
bash,5,bb-lemon,1,array_create,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,copy_string_array,7,9,200,1,1,7,3,0,2,1,0,0
bash,5,bb-lemon,1,array_add,9,10,200,1,1,7,4,0,2,0.5,0,0
bash,5,bb-lemon,1,array_free,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,bb-lemon,1,find_directive,6,8,200,1,1,7,3,0,2,11.0833,0,0
bash,5,bb-lemon,1,extract_info,50,71,200,1,1,7,72,0.024,18,556.367,0.004,0.228
bash,5,bb-lemon,1,free_defs,35,51,200,1,1,7,80,0.012,15,77.9,0,0.104
bash,5,bb-lemon,1,strip_whitespace,9,14,200,1,1,7,7,0,3,44.0833,0,0
bash,5,bb-lemon,1,remove_trailing_whitespace,6,9,200,1,1,7,3,0,2,11.0833,0,0
bash,5,bb-lemon,1,get_arg,13,20,200,1,1,7,15,0,5,41.6974,0,0.004
bash,5,bb-lemon,1,must_be_building,5,6,200,1,1,7,3,0,2,0.0885609,0,0
bash,5,bb-lemon,1,current_builtin,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,bb-lemon,1,add_documentation,13,20,200,1,1,7,15,0,6,12.5294,0,0.004
bash,5,bb-lemon,1,builtin_handler,20,28,200,1,1,7,27,0,7,19.6236,0,0.004
bash,5,bb-lemon,1,function_handler,9,11,200,1,1,7,4,0,3,1.08823,0,0
bash,5,bb-lemon,1,docname_handler,8,10,200,1,1,7,6,0,3,0.712177,0,0
bash,5,bb-lemon,1,short_doc_handler,8,10,200,1,1,7,6,0,3,0.712177,0,0
bash,5,bb-lemon,1,comment_handler,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,depends_on_handler,5,6,200,1,1,7,3,0,2,1,0,0
bash,5,bb-lemon,1,produces_handler,10,13,200,1,1,7,5,0,4,0.518382,0,0
bash,5,bb-lemon,1,end_handler,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,line_error,3,3,200,1,1,7,1,0,1,0.0592593,0,0
bash,5,bb-lemon,1,file_error,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,copy_builtin,15,16,200,1,1,7,5,0,2,1.24999,0,0
bash,5,bb-lemon,1,save_builtin,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,5,bb-lemon,1,write_file_headers,9,12,200,1,1,7,6,0,3,1.6,0,0
bash,5,bb-lemon,1,write_file_footers,6,8,200,1,1,7,2,0,2,1,0,0
bash,5,bb-lemon,1,write_builtins,49,77,200,1,1,7,96,0.032,26,1959.55,0,0.656
bash,5,bb-lemon,1,write_longdocs,20,29,200,1,1,7,27,0,7,122.412,0,0.004
bash,5,bb-lemon,1,write_ifdefs,11,15,200,1,1,7,12,0,4,13.35,0,0
bash,5,bb-lemon,1,write_endifs,8,11,200,1,1,7,6,0,3,7.25,0,0
bash,5,bb-lemon,1,write_documentation,44,67,200,1,1,7,85,0.016,20,82.5872,0,0.1
bash,5,bb-lemon,1,xmalloc,3,2,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,memory_error_and_abort,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,yyparse,229,408,200,1,1,7,604,0.76,177,53.5208,0.004,140.532
bash,5,bb-lemon,1,gather_here_documents,5,6,200,1,1,7,1,0,1,0.666667,0,0
bash,5,bb-lemon,1,debug_parser,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,return_EOF,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,initialize_bash_input,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,bb-lemon,1,init_yy_io,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,5,bb-lemon,1,yy_getc,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,yy_ungetc,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,input_file_descriptor,5,6,200,1,1,7,2,0,2,0.583333,0,0
bash,5,bb-lemon,1,with_input_from_stdin,11,15,200,1,1,7,8,0,4,5.59615,0,0
bash,5,bb-lemon,1,stream_on_stack,6,8,200,1,1,7,3,0,2,11.0833,0,0
bash,5,bb-lemon,1,yy_readline_unget,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,5,bb-lemon,1,with_input_from_string,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,5,bb-lemon,1,yy_string_unget,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,with_input_from_stream,5,6,200,1,1,7,3,0,2,1.33333,0,0
bash,5,bb-lemon,1,yy_stream_unget,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,push_stream,5,6,200,1,1,7,3,0,2,1.125,0,0
bash,5,bb-lemon,1,pop_stream,15,21,200,1,1,7,24,0,7,2.12308,0,0
bash,5,bb-lemon,1,save_token_state,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,restore_token_state,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,bb-lemon,1,read_secondary_line,63,94,200,1,1,7,101,0.048,33,1281.67,0,1.348
bash,5,bb-lemon,1,execute_prompt_command,7,9,200,1,1,7,6,0,3,1.75,0,0
bash,5,bb-lemon,1,reset_parser,11,15,200,1,1,7,14,0,4,48.4167,0,0.004
bash,5,bb-lemon,1,find_reserved_word,7,10,200,1,1,7,4,0,2,21.25,0,0
bash,5,bb-lemon,1,history_delimiting_chars,15,40,200,1,1,7,12,0,8,2.02995,0,0
bash,5,bb-lemon,1,get_current_prompt_level,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,5,bb-lemon,1,set_current_prompt_level,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,decode_prompt_string,70,128,200,1,1,7,90,0.056,47,62.1337,0,1.996
bash,5,bb-lemon,1,yyerror,46,75,200,1,1,7,125,0.012,19,55.724,0,0.136
bash,5,bb-lemon,1,parse_string_to_word_list,21,31,200,1,1,7,47,0.004,10,19.5,0,0.012
bash,5,bb-lemon,1,read_token,336,718,200,1,1,7,1905,3.66,215,24.6332,0.308,622.82
bash,5,bb-lemon,1,yy_readline_get,17,23,200,1,1,7,45,0.004,7,46.7931,0,0.012
bash,5,bb-lemon,1,yy_string_get,4,5,200,1,1,7,2,0,2,1,0,0
bash,5,bb-lemon,1,yy_stream_get,3,3,200,1,1,7,1,0.004,1,0.666667,0,0.004
bash,5,bb-lemon,1,prompt_again,13,19,200,1,1,7,20,0,6,1.59259,0,0.004
bash,5,bb-lemon,1,shell_getc,67,102,200,1,1,7,161,0.056,38,798.372,0,1.3
bash,5,bb-lemon,1,cond_or,3,2,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,cond_and,3,2,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,cond_term,57,91,200,1,1,7,77,0.008,27,37.3044,0.04,0.084
bash,5,bb-lemon,1,parse_arith_cmd,7,9,200,1,1,7,4,0,3,1.04,0,0
bash,5,bb-lemon,1,parse_matched_pair,87,139,200,1,1,7,203,0.116,43,50.757,0,4.688
bash,5,bb-lemon,1,posix_initialize,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,string_to_rlimtype,12,18,200,1,1,7,12,0,4,32.6458,0,0
bash,5,bb-lemon,1,print_rlimtype,6,7,200,1,1,7,1,0,1,0.380952,0,0
bash,5,bb-lemon,1,all_digits,6,8,200,1,1,7,3,0,2,11.0833,0,0
bash,5,bb-lemon,1,legal_number,7,10,200,1,1,7,7,0,4,1.85,0,0
bash,5,bb-lemon,1,legal_identifier,11,18,200,1,1,7,12,0,5,7.02326,0,0.004
bash,5,bb-lemon,1,check_identifier,20,31,200,1,1,7,28,0,8,4.98714,0,0.004
bash,5,bb-lemon,1,unset_nodelay_mode,4,5,200,1,1,7,2,0,2,0.96,0,0
bash,5,bb-lemon,1,check_dev_tty,5,6,200,1,1,7,3,0,2,0.588235,0,0
bash,5,bb-lemon,1,same_file,8,12,200,1,1,7,9,0,4,1.55556,0,0
bash,5,bb-lemon,1,move_to_high_fd,14,21,200,1,1,7,19,0,6,11.85,0.004,0
bash,5,bb-lemon,1,check_binary_file,7,10,200,1,1,7,5,0,3,14.5833,0,0
bash,5,bb-lemon,1,canonicalize_pathname,41,68,200,1,1,7,113,0.016,20,26.1007,0,0.128
bash,5,bb-lemon,1,canon_stat,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,5,bb-lemon,1,make_absolute,5,6,200,1,1,7,2,0,2,0.96,0,0
bash,5,bb-lemon,1,absolute_pathname,7,15,200,1,1,7,5,0,5,1.18627,0,0
bash,5,bb-lemon,1,absolute_program,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,base_pathname,6,13,200,1,1,7,4,0,4,1.22876,0,0
bash,5,bb-lemon,1,full_pathname,6,7,200,1,1,7,3,0,2,1,0,0
bash,5,bb-lemon,1,bash_tilde_expand,1,0,200,1,1,7,0,0,0,0,0,0
bash,5,bb-lemon,1,polite_directory_format,6,10,200,1,1,7,4,0,4,1.12745,0,0
bash,5,bb-lemon,1,extract_colon_unit,13,19,200,1,1,7,14,0,6,11,0,0
bash,5,bb-lemon,1,tilde_initialize,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,5,bb-lemon,1,bash_special_tilde_expansions,12,20,200,1,1,7,18,0.004,7,2.09375,0,0.008
bash,5,bb-lemon,1,group_member,9,13,200,1,1,7,7,0,4,5.97619,0,0
bash,5,bb-lemon,1,get_group_list,15,22,200,1,1,7,13,0,7,1.25275,0,0
bash,5,bb-lemon,1,get_group_array,27,42,200,1,1,7,42,0.004,12,1.43491,0,0.016
bash,5,bb-lemon,1,initialize_group_array,27,40,200,1,1,7,59,0.004,11,17.9038,0,0.024
bash,5,bb-lemon,1,make_bare_word,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,5,bb-lemon,1,make_word_flags,8,13,200,1,1,7,7,0,3,51,0,0
